Time[s],Power[W]
11367.86,86.584
11368.89,86.493
11369.93,86.493
11370.96,86.678
11371.99,86.6
11373.03,86.59
11374.06,86.59
11375.09,86.526
11376.13,86.571
11377.16,86.571
11378.20,86.459
11379.23,86.579
11380.26,86.579
11381.30,86.626
11382.34,86.637
11383.37,86.637
11384.41,86.589
11385.44,86.532
11386.47,86.532
11387.51,86.429
11388.54,86.537
11389.57,86.535
11390.61,86.535
11391.64,86.474
11392.68,86.637
11393.71,86.637
11394.75,86.515
11395.78,86.577
11396.81,86.577
11397.88,86.659
11398.91,86.629
11399.95,86.629
11400.98,86.489
11402.02,86.627
11403.05,86.584
11404.21,86.584
11405.24,86.599
11406.27,86.557
11407.31,86.557
11408.34,86.612
11409.37,86.652
11410.40,86.652
11411.44,86.571
11412.47,86.626
11413.50,86.626
11414.54,86.562
11415.57,86.578
11416.60,86.65
11417.64,86.65
11418.67,86.587
11419.70,86.609
11420.74,86.609
11421.77,86.644
11422.80,86.644
11423.84,86.644
11424.87,86.557
11425.91,86.628
11426.94,86.628
11427.97,86.509
11429.01,86.576
11430.04,86.476
11431.08,86.476
11432.11,86.636
11433.15,86.583
11434.18,86.583
11435.21,86.74
11436.25,86.723
11437.28,86.723
11438.31,86.605
11439.35,86.61
11440.38,86.61
11441.42,86.458
11442.45,86.738
11443.48,86.738
11444.52,86.709
11445.56,86.654
11446.59,86.694
11447.63,86.694
11448.66,86.654
11449.70,86.584
11450.73,86.584
11451.76,86.624
11452.80,86.726
11453.84,86.726
11454.88,86.686
11455.91,86.756
11456.95,86.756
11457.99,86.62
11459.03,86.694
11460.14,86.681
11461.17,86.681
11462.21,86.573
11463.25,86.723
11464.28,86.723
11465.32,86.627
11466.35,86.551
11467.39,86.551
11468.42,86.671
11469.46,86.625
11470.49,86.625
11471.53,86.712
11472.57,86.651
11473.60,86.632
11474.64,86.632
11475.72,86.698
11476.75,86.607
11477.79,86.607
11478.89,86.646
11479.92,86.687
11480.96,86.687
11482.00,86.648
11483.03,86.694
11484.06,86.673
11485.10,86.673
11486.13,86.541
11487.17,86.677
11488.20,86.677
11489.23,86.716
11490.27,86.638
11491.31,86.638
11492.34,86.595
11493.39,86.663
11494.46,86.663
11495.49,86.69
11496.53,86.647
11497.63,86.551
11498.66,86.551
11499.70,86.618
11500.74,86.792
11501.78,86.792
11502.81,86.748
11503.85,86.568
11504.89,86.568
11505.92,86.658
11506.95,86.784
11507.99,86.784
11509.03,86.706
11510.06,86.676
11511.09,86.629
11512.12,86.629
11513.17,86.728
11514.32,86.672
11515.36,86.672
11516.39,86.685
11517.43,86.572
11518.46,86.572
11519.61,86.651
11520.64,86.641
11521.67,86.679
11522.71,86.679
11523.74,86.539
11524.78,86.725
11525.81,86.725
11526.85,86.811
11527.88,86.751
11528.92,86.751
11529.96,86.746
11530.99,86.577
11532.02,86.577
11533.08,86.622
11534.11,86.717
11535.15,86.72
11536.18,86.72
11537.21,86.712
11538.25,86.645
11539.28,86.645
11540.31,86.705
11541.34,86.646
11542.38,86.646
11543.41,86.747
11544.44,86.815
11545.48,86.815
11546.51,86.664
11547.54,86.701
11548.57,86.701
11549.61,86.701
11550.64,86.759
11551.67,86.759
11552.70,86.759
11553.74,86.613
11554.77,86.628
11555.81,86.628
11556.84,86.805
11557.88,86.656
11558.91,86.656
11559.95,86.696
11560.99,86.688
11562.03,86.688
11563.06,86.764
11564.10,86.735
11565.13,86.818
11566.17,86.818
11567.20,86.777
11568.24,86.756
11569.27,86.756
11570.31,86.616
11571.35,86.752
11572.38,86.752
11573.44,86.732
11574.47,86.803
11575.55,86.803
11576.58,86.713
11577.61,86.585
11578.65,86.75
11579.74,86.75
11580.87,86.657
11581.91,86.626
11582.94,86.626
11583.98,86.702
11585.01,86.757
11586.05,86.757
11587.09,86.59
11588.13,86.779
11589.16,86.638
11590.20,86.638
11591.23,86.694
11592.27,86.745
11593.30,86.745
11594.33,86.795
11595.37,86.802
11596.40,86.802
11597.44,86.802
11598.48,86.751
11599.51,86.751
11600.54,86.724
11601.58,86.771
11602.62,86.667
11603.65,86.667
11604.69,86.761
11605.73,86.671
11606.76,86.671
11607.80,86.721
11608.83,86.737
11609.87,86.737
11610.91,86.832
11611.94,86.754
11612.98,86.754
11614.01,86.767
11615.05,86.698
11616.08,86.698
11617.12,86.728
11618.15,86.827
11619.19,86.822
11620.22,86.822
11621.26,86.871
11622.29,86.739
11623.33,86.739
11624.36,86.733
11625.40,86.697
11626.44,86.697
11627.48,86.743
11628.52,86.824
11629.55,86.824
11630.59,86.878
11631.63,86.745
11632.66,86.785
11633.69,86.785
11634.76,86.724
11635.79,86.73
11636.83,86.73
11637.86,86.702
11638.89,86.835
11640.03,86.835
11641.07,86.812
11642.10,86.74
11643.13,86.715
11644.17,86.715
11645.20,86.845
11646.24,86.734
11647.28,86.734
11648.31,86.692
11649.35,86.605
11650.38,86.605
11651.41,86.71
11652.44,86.79
11653.48,86.79
11654.52,86.857
11655.55,86.76
11656.59,86.76
11657.62,86.8
11658.65,86.781
11659.69,86.755
11660.72,86.755
11661.76,86.798
11662.79,86.834
11663.83,86.834
11664.86,86.722
11665.89,86.721
11666.92,86.721
11667.96,86.887
11669.00,86.684
11670.04,86.684
11671.07,86.86
11672.11,86.744
11673.14,86.775
11674.18,86.775
11675.22,86.833
11676.26,86.81
11677.29,86.81
11678.33,86.633
11679.37,86.776
11680.41,86.776
11681.45,86.981
11682.48,86.788
11683.52,86.788
11684.55,86.768
11685.59,86.757
11686.63,86.802
11687.66,86.802
11688.70,86.804
11689.74,86.763
11690.77,86.763
11691.80,86.799
11692.84,86.792
11693.88,86.792
11694.96,86.869
11695.99,86.861
11697.03,86.861
11698.07,86.841
11699.22,86.825
11700.26,86.837
11701.29,86.837
11702.33,86.867
11703.36,86.861
11704.40,86.861
11705.44,86.865
11706.48,86.887
11707.52,86.887
11708.55,86.941
11709.58,86.765
11710.62,86.765
11711.66,86.832
11712.69,86.782
11713.73,86.808
11714.76,86.808
11715.79,86.816
11716.83,86.898
11717.87,86.898
11718.90,86.851
11719.93,86.792
11720.96,86.792
11722.00,86.852
11723.03,86.798
11724.07,86.798
11725.10,86.807
11726.13,86.9
11727.17,86.865
11728.20,86.865
11729.24,86.87
11730.27,86.708
11731.30,86.708
11732.34,86.846
11733.38,86.895
11734.41,86.895
11735.44,86.819
11736.48,86.772
11737.51,86.772
11738.55,86.887
11739.59,86.846
11740.62,86.846
11741.66,86.873
11742.69,86.915
11743.73,86.917
11744.77,86.917
11745.80,86.943
11746.84,86.909
11747.87,86.909
11748.91,86.915
11749.94,86.848
11750.98,86.848
11752.01,86.891
11753.05,86.888
11754.08,86.888
11755.15,86.859
11756.18,86.956
11757.22,86.878
11758.25,86.878
11759.29,86.824
11760.32,86.838
11761.36,86.838
11762.39,86.823
11763.42,86.834
11764.46,86.834
11765.49,86.784
11766.52,86.917
11767.56,86.917
11768.60,87.007
11769.63,86.963
11770.66,86.963
11771.70,86.897
11772.73,86.934
11773.76,86.821
11774.80,86.821
11775.83,86.833
11776.86,86.828
11777.90,86.828
11778.94,86.914
11779.97,86.934
11781.00,86.934
11782.04,86.871
11783.07,86.95
11784.11,86.95
11785.15,86.89
11786.18,86.893
11787.22,86.826
11788.25,86.826
11789.29,86.865
11790.32,86.842
11791.36,86.842
11792.39,86.765
11793.42,86.883
11794.46,86.883
11795.49,86.921
11796.52,86.923
11797.55,86.923
11798.59,86.867
11799.62,86.926
11800.66,86.926
11801.69,86.937
11802.73,86.828
11803.76,86.914
11804.80,86.914
11805.83,86.973
11806.86,86.808
11807.89,86.808
11808.93,86.856
11809.96,86.813
11810.99,86.813
11812.03,86.883
11813.06,86.892
11814.10,86.892
11815.13,86.915
11816.17,86.986
11817.31,86.978
11818.34,86.978
11819.37,86.868
11820.41,86.884
11821.44,86.884
11822.48,86.902
11823.51,86.752
11824.54,86.752
11825.58,86.989
11826.61,86.875
11827.65,86.875
11828.68,86.932
11829.71,86.777
11830.75,86.972
11831.78,86.972
11832.81,86.995
11833.85,86.898
11834.94,86.898
11835.97,86.908
11837.01,86.895
11838.05,86.895
11839.08,86.861
11840.22,86.866
11841.25,86.781
11842.29,86.781
11843.38,86.909
11844.42,86.89
11845.45,86.89
11846.49,86.96
11847.52,87.029
11848.55,87.029
11849.59,86.953
11850.62,86.819
11851.66,86.819
11852.69,86.923
11853.78,86.962
11854.81,86.85
11855.85,86.85
11856.88,86.994
11857.92,86.881
11859.06,86.881
11860.10,86.915
11861.13,86.941
11862.17,86.941
11863.20,86.938
11864.24,86.953
11865.28,86.95
11866.31,86.95
11867.35,86.954
11868.38,86.899
11869.41,86.899
11870.45,86.995
11871.49,86.969
11872.63,86.969
11873.66,86.971
11874.70,86.944
11875.74,86.944
11876.77,86.911
11877.91,86.97
11878.94,86.883
11879.97,86.883
11881.01,86.943
11882.05,86.95
11883.09,86.95
11884.13,86.984
11885.16,86.885
11886.19,86.885
11887.23,86.974
11888.26,86.938
11889.41,86.872
11890.44,86.872
11891.48,87.035
11892.51,86.946
11893.57,86.946
11894.74,86.973
11895.78,86.924
11896.82,86.932
11897.85,86.932
11898.88,86.956
11899.92,86.947
11900.95,86.947
11901.99,86.946
11903.03,86.992
11904.07,86.992
11905.10,86.938
11906.14,86.935
11907.18,86.935
11908.34,86.944
11909.37,86.994
11910.40,86.972
11911.44,86.972
11912.48,86.808
11913.51,86.953
11914.55,86.953
11915.69,86.87
11916.73,86.908
11917.76,86.908
11918.79,87.046
11919.83,86.876
11920.86,86.932
11921.90,86.932
11922.93,86.968
11923.96,86.953
11925.00,86.953
11926.03,86.943
11927.18,86.913
11928.21,86.913
11929.25,86.935
11930.28,86.982
11931.32,87.004
11932.35,87.004
11933.39,86.938
11934.54,86.995
11935.58,86.995
11936.61,87.017
11937.64,87.027
11938.67,87.027
11939.71,87.019
11940.74,87.055
11941.78,87.055
11942.81,86.958
11943.85,86.913
11944.88,86.96
11945.91,86.96
11946.96,86.988
11948.00,87.052
11949.03,87.052
11950.07,86.987
11951.10,87.066
11952.31,87.066
11953.34,87.011
11954.38,86.95
11955.41,87.026
11956.45,87.026
11957.48,86.988
11958.51,86.954
11959.55,86.954
11960.58,87.067
11961.62,86.992
11962.65,86.992
11963.69,86.941
11964.72,87.023
11965.88,87.023
11967.03,87.032
11968.07,86.979
11969.10,86.929
11970.13,86.929
11971.17,86.987
11972.32,87.002
11973.35,87.026
11974.39,87.026
11975.42,87.049
11976.45,87.1
11977.49,87.1
11978.53,87.064
11979.56,86.925
11980.60,86.925
11981.63,87.01
11982.67,87.012
11983.71,87.012
11984.75,87.047
11985.87,87.054
11986.91,86.976
11987.95,86.976
11988.99,87.092
11990.02,87.053
11991.16,87.053
11992.20,87.045
11993.24,87.067
11994.27,87.067
11995.30,87.012
11996.34,87.074
11997.38,87.023
11998.41,87.023
11999.44,87.05
12000.47,86.977
12001.51,86.977
12002.67,87.122
12003.70,87.102
12004.74,87.102
12005.77,87.026
12006.81,87.115
12007.95,87.014
12008.99,87.014
12010.04,87.192
12011.07,87.104
12012.11,87.104
12013.15,86.983
12014.19,86.988
12015.22,86.988
12016.26,87.074
12017.30,87.073
12018.33,87.073
12019.37,87.049
12020.41,87.041
12021.51,87.023
12022.54,87.023
12023.57,87.093
12024.61,87.177
12025.64,87.177
12026.80,86.992
12027.83,87.056
12028.88,87.041
12029.91,87.041
12030.95,87.031
12031.98,87.14
12033.03,87.14
12034.06,87.042
12035.10,87.024
12036.13,87.024
12037.17,87.081
12038.20,87.001
12039.23,87.001
12040.35,87.117
12041.39,87.133
12042.43,87.137
12043.46,87.137
12044.49,87.1
12045.64,87.05
12046.68,87.05
12047.72,87.161
12048.76,87.058
12049.79,87.058
12050.82,87.037
12051.86,87.054
12052.89,87.13
12053.92,87.13
12054.96,87.081
12055.99,87.019
12057.03,87.019
12058.07,87.156
12059.20,87.156
12060.23,87.156
12061.27,87.076
12062.30,86.976
12063.34,86.976
12064.47,87.085
12065.51,87.08
12066.57,87.117
12067.60,87.117
12068.64,87.173
12069.67,86.993
